NC_016147|YP_004929977.1	NC_017248|YP_005604091.1	0.83
NC_016147|YP_004930446.1	NC_017248|YP_005603272.1	1.037
NC_016147|YP_004929080.1	NC_017248|YP_005604207.1	0.975
NC_016147|YP_004930044.1	NC_017248|YP_005603416.1	0.914
NC_016147|YP_004929775.1	NC_017248|YP_005604160.1	2.727
NC_016147|YP_004930673.1	NC_017248|YP_005604789.1	0.886
NC_016147|YP_004931383.1	NC_017248|YP_005602979.1	1.899
NC_016147|YP_004931711.1	NC_017248|YP_005603652.1	1.174
NC_016147|YP_004931204.1	NC_017248|YP_005602918.1	1.604
NC_016147|YP_004931582.1	NC_017248|YP_005603858.1	0.292
NC_016147|YP_004931234.1	NC_017248|YP_005603991.1	0.367
NC_016147|YP_004931658.1	NC_017248|YP_005602821.1	0.158
NC_016147|YP_004930587.1	NC_017248|YP_005604752.1	0.377
NC_016147|YP_004930591.1	NC_017248|YP_005603712.1	1.942
NC_016147|YP_004930025.1	NC_017248|YP_005604335.1	0.296
NC_016147|YP_004931375.1	NC_017248|YP_005603461.1	2.527
NC_016147|YP_004931538.1	NC_017248|YP_005603669.1	0.472
NC_016147|YP_004929994.1	NC_017248|YP_005603974.1	0.507
NC_016147|YP_004931130.1	NC_017248|YP_005603888.1	1.583
NC_016147|YP_004928833.1	NC_017248|YP_005603150.1	1.091
NC_016147|YP_004931238.1	NC_017248|YP_005603995.1	1.31
NC_016147|YP_004929676.1	NC_017248|YP_005604684.1	0.223
NC_016147|YP_004931717.1	NC_017248|YP_005604855.1	0.43
NC_016147|YP_004930842.1	NC_017248|YP_005604737.1	1.745
NC_016147|YP_004930339.1	NC_017248|YP_005603192.1	1.299
NC_016147|YP_004931656.1	NC_017248|YP_005604518.1	0.26
NC_016147|YP_004930528.1	NC_017248|YP_005603864.1	0.349
NC_016147|YP_004929291.1	NC_017248|YP_005604786.1	3.167
NC_016147|YP_004931667.1	NC_017248|YP_005604744.1	0.498
NC_016147|YP_004928938.1	NC_017248|YP_005603391.1	0.581
NC_016147|YP_004930184.1	NC_017248|YP_005603510.1	1.102
NC_016147|YP_004930341.1	NC_017248|YP_005603190.1	0.747
NC_016147|YP_004928764.1	NC_017248|YP_005604809.1	0.657
NC_016147|YP_004930797.1	NC_017248|YP_005604870.1	0.51
NC_016147|YP_004929302.1	NC_017248|YP_005603023.1	1.633
NC_016147|YP_004929422.1	NC_017248|YP_005604863.1	0.348
